subject_id,trial_congruent_fac,resp_corr,resp_rt,resp_value,log_rt,mean_log_rt,sd_log_rt,exclude_trial,exclude_part
100,congruent,1,0.67748246012,right,-0.38937161568518136,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,1.18229723599,right,0.16745935605961865,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.823712339963,right,-0.19393391200960006,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,1.01971393846,left,0.019522135471829617,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.79274525935,left,-0.23225334558786787,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.873922599177,left,-0.13476346654225776,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.663641224952,left,-0.41001359940071785,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.82755139673,right,-0.18928406280775445,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.939478490924,right,-0.06243035456418913,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.790251901218,right,-0.2354035220455836,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.576396979685,left,-0.5509586548340656,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.936359216737,left,-0.06575609756353135,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.730300637295,right,-0.3142989977082269,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.777230423691,right,-0.25201841699153343,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.667318076517,left,-0.40448847039856645,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.822490089029,left,-0.19541884622797562,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.56939082608,right,-0.5631882158240162,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.672766664764,left,-0.396356718572296,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.711624735212,right,-0.34020456380019276,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.682726798533,left,-0.38166050158142323,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.700674673165,right,-0.3557115893067062,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.607517984574,right,-0.4983734999685933,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.57758458053,left,-0.548900387518169,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.858596815629,left,-0.15245583199310364,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.530563583754,left,-0.6338154718350766,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.550470209998,right,-0.5969824387286917,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.664647727102,left,-0.40849811236594297,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.711723938067,left,-0.34006517018986665,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.597426317482,left,-0.515124320802521,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,3.2457073041,right,1.1773332937697958,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.663519066262,right,-0.4101976897342724,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.742499030987,right,-0.29773371337414745,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.66633910935,right,-0.40595656482823717,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.697464128505,right,-0.36030419527578234,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,1.11793426939,left,0.11148257997232906,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,1.72219748027,left,0.5436010801909467,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.656031549248,left,-0.42154639782864317,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.570620324326,right,-0.5610312216187202,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.624183334185,left,-0.4713111489812289,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.583073050031,right,-0.5394428002563624,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,1.01160861805,right,0.011541755004351712,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.645615865366,right,-0.4375505877217811,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.583584592549,left,-0.5385658633862608,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.613799503024,right,-0.4880869464677316,-0.24849858392543744,0.19868009212442167,0,0
100,congruent,1,0.531484091667,right,-0.6320820126603057,-0.3430241478648112,0.4041206907489686,0,0
100,congruent,1,0.535209991797,left,-0.6250961010654813,-0.3430241478648112,0.4041206907489686,0,0
100,incongruent,1,0.656310300379,left,-0.42112158300578084,-0.24849858392543744,0.19868009212442167,0,0
100,incongruent,1,0.774351981443,left,-0.25572875237645276,-0.24849858392543744,0.19868009212442167,0,0
101,congruent,1,0.468277236767,right,-0.758694772201691,-0.6036217311338453,0.12807860467082718,0,0
101,incongruent,0,0.406497372398,right,-0.9001778139807229,-0.4551147191876404,0.1878099047735593,0,0
101,congruent,1,0.590622427609,left,-0.5265783361146199,-0.6036217311338453,0.12807860467082718,0,0
101,congruent,1,0.624763035098,left,-0.47038284498213495,-0.6036217311338453,0.12807860467082718,0,0
101,congruent,1,0.427730452236,right,-0.8492620662932255,-0.6036217311338453,0.12807860467082718,0,0
101,incongruent,1,0.745573751626,left,-0.29360122059471416,-0.4551147191876404,0.1878099047735593,0,0
