participant_id,trial_type,resp_corr,rt,response,log_rt,mean_log_rt,sd_log_rt,exclude_trial,exclude_part,school,group
1903,incongruent,1,1.35279974857,1,0.302176332743257,0.0107272131224115,0.1426695169675775,0,0,UIC,rMDD
1903,incongruent,1,1.11579915484,-1,0.1095708789814327,0.0107272131224115,0.1426695169675775,0,0,UIC,rMDD
1903,incongruent,1,1.07781370237,-1,0.0749346397134921,0.0107272131224115,0.1426695169675775,0,0,UIC,rMDD
1912,incongruent,1,0.715646996538,-1,-0.3345682551915711,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.86465446801,-1,-0.1454253108032134,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.682816065257,-1,-0.3815297598427429,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.834621469259,1,-0.1807769871452371,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.678664890692,1,-0.3876278068418036,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.786613145055,1,-0.2400187078921749,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.565632959209,-1,-0.5698098930972257,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.680761600973,1,-0.3845431061147868,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.528847107351,-1,-0.6370559109195453,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.696595414957,1,-0.3615505031031928,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.716670275104,-1,-0.3331394115123767,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.578387389179,1,-0.547511411316141,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.536777196536,1,-0.6221721745995599,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.609605938597,-1,-0.4949425328641725,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.588715924818,-1,-0.5298115124933365,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.858646117365,1,-0.1523984123525086,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.590712033138,1,-0.5264266338962401,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.661794380982,-1,-0.412800374038376,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.554772838528,1,-0.5891965489713397,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.550791224851,-1,-0.5963994438976119,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.538781816554,-1,-0.6184445830592071,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.853838530753,1,-0.1580131771300396,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.808827829235,1,-0.2121692038126755,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.737829300333,-1,-0.3040427814975074,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.542823283734,-1,-0.6109714563371389,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.743761759621,1,-0.296034510992168,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.688736500962,1,-0.3728965180363017,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.70671344895,1,-0.3471300008310612,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,1.48061357533,1,0.3924565797880156,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.698808156903,-1,-0.3583790280613974,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.786741839702,-1,-0.2398551152528356,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.589889848521,-1,-0.5278194569345389,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.509496156696,-1,-0.6743329696333823,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.658638206606,-1,-0.4175808988700813,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.586722210637,1,-0.5332038068774955,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.570715581081,1,-0.5608643001107401,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,0,0.440635521612,1,-0.8195372268649542,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.808734801507,1,-0.2122842259160978,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.818798988981,1,-0.1999166599527263,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.588810036639,-1,-0.529651665790536,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.545566853539,1,-0.6059299266095981,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.719643922736,-1,-0.3289987410586454,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.761758531378,-1,-0.2721256614704691,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.509613707534,-1,-0.6741022764713449,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,incongruent,1,0.690846357379,1,-0.3698378281589159,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,incongruent,1,0.659779749324,1,-0.4158492128017432,-0.3350010556337015,0.1498145580431084,0,0,UIC,rMDD
1912,congruent,1,0.584576970944,1,-0.5368668199238795,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1912,congruent,1,0.508837148593,-1,-0.6756272574497069,-0.4944870038250621,0.2240699389717446,0,0,UIC,rMDD
1917,incongruent,1,0.764127448562,1,-0.269020686238578,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.612357376987,-1,-0.4904392175767089,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.75449250885,-1,-0.2817099294517532,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.502698779824,1,-0.6877641355314309,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.825542175224,-1,-0.1917149264073455,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.743457899593,1,-0.296443139307892,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.557732360273,1,-0.583876072753221,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.522766224366,-1,-0.6486209045868693,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.687389556048,-1,-0.3748541080946846,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.532483413043,1,-0.6302035310987273,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.746616535367,1,-0.292203565188643,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.527469471267,-1,-0.6396642896820574,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.835551246993,-1,-0.1796635959121009,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.576260462416,1,-0.551195528799655,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.746442304035,-1,-0.2924369536234359,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.727379907377,1,-0.3183063693334408,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.631504150232,-1,-0.4596507651910174,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.721679100287,-1,-0.3261746983269707,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.863375703211,1,-0.1469053370825253,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.770442231922,1,-0.2607906018257084,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.728538519113,1,-0.3167147801901233,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.703506068428,1,-0.3516787764123033,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.756490244513,-1,-0.2790656413914023,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.740697385647,-1,-0.3001631235397988,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.548532617896,1,-0.6005085335855632,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.588259109103,-1,-0.530587766406585,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.792290523769,-1,-0.2328271314901409,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.957671764028,-1,-0.0432501859966436,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.687452529606,1,-0.3747624996711411,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.734636354322,-1,-0.3083796582259364,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.847588793637,1,-0.1653596739625587,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,1.03668220594,1,0.0360254270634225,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.707244907721,-1,-0.3463782689380816,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.689443126119,1,-0.3718710708376413,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,0.816660012073,-1,-0.2025324126267139,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.669495501524,1,-0.4012308330310639,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.977683335702,1,-0.0225694490036178,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.791665574361,-1,-0.2336162309369832,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.520395293809,-1,-0.6531665757955166,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.842535274045,1,-0.1713397493294026,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.803428121884,-1,-0.2188675540798229,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,1.25867897529,-1,0.2300627386642575,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,0.513523998033,1,-0.6664585164640547,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,1.02262378749,1,0.0223716651671205,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,incongruent,1,1.04781787864,1,0.0467097908737058,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1917,congruent,1,1.52864791157,1,0.42438362676735,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,congruent,1,0.621579293999,-1,-0.4754917912959363,-0.3832453552473552,0.2416505552596279,0,0,UIC,HC
1917,incongruent,1,0.898658697219,-1,-0.1068519637371184,-0.2224111986870222,0.2031937973305652,0,0,UIC,HC
1928,incongruent,1,0.681001051643,-1,-0.3841914285709684,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.669577953052,-1,-0.4011076858985112,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.743819830986,-1,-0.2959564361283808,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.605577953052,1,-0.5015719826536813,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.783637746479,1,-0.2438084234759499,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.605611305164,1,-0.5015169093250794,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.692652469484,1,-0.3672268926149878,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.653820131455,-1,-0.4249229937084418,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.578795192488,1,-0.546806590257921,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.781692131455,-1,-0.2462943097461329,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.614850178404,-1,-0.4863766532051476,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.68774170892,1,-0.3743419346190764,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.638901558685,1,-0.4480048917383743,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.503646760563,1,-0.6858801285351088,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.587731492958,-1,-0.5314850800066719,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.617857389671,-1,-0.481497609204036,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.685714666667,-1,-0.3772936755855807,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.641710460094,1,-0.4436180737601102,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.661702347418,-1,-0.4129394504141213,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.588470985916,-1,-0.5302276552541866,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.642609502347,1,-0.4422180450661065,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.696818929577,-1,-0.3612296873705374,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.707769352113,1,-0.3456370122159409,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.702782873239,1,-0.3527072922902637,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.546661483568,-1,-0.6039255281549989,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.582902760563,1,-0.539734898030027,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.55866599061,-1,-0.582203496734249,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.860673201878,-1,-0.1500404030757404,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.643717070423,-1,-0.4404959810535081,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.663909971831,1,-0.4096087232899923,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.658761239437,1,-0.4173941175081683,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.661768150235,1,-0.4128400106197762,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.559757633803,1,-0.5802513857168574,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.549725183099,1,-0.5983367927235487,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.602580056338,-1,-0.506534748854199,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,incongruent,1,0.807708056338,1,-0.2135546021649107,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.620861295775,-1,-0.4766475782363136,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.591696338028,1,-0.5247617182184202,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.748749821596,-1,-0.2893503678216215,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.638527774648,-1,-0.448590104615383,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.540593276995,1,-0.6150880814083888,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.539830046948,-1,-0.6165009168351026,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.75082313615,1,-0.2865851594142515,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.578764544601,1,-0.5468595428374298,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,congruent,1,0.582763042254,1,-0.5399746207864663,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.785650366197,-1,-0.2412434122390597,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1928,congruent,1,0.546870309859,-1,-0.6035435981648631,-0.5064154378546035,0.076238332157928,0,0,UIC,HC
1928,incongruent,1,0.632749521127,-1,-0.4576806363695171,-0.3806098649169845,0.1255728136835891,0,0,UIC,HC
1966,incongruent,1,0.894137179655,1,-0.1118960707758222,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.625573229668,1,-0.4690868821180226,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.615498263891,-1,-0.4853231540098602,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.603253408218,1,-0.5054179247324916,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.545305047997,-1,-0.6064099198089058,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.683514448345,-1,-0.3805074842778372,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.620749626517,1,-0.476827456258158,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.564761116446,-1,-0.5713524399924231,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.710769212279,-1,-0.3414074978223382,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.852785045785,1,-0.1592477611546514,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.544785105879,-1,-0.6073638632154773,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.58377298136,-1,-0.5382431022771609,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.634140766051,1,-0.4554843207179755,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.661879885774,1,-0.4126711809366192,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.71079157918,-1,-0.3413760297329871,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.533732283455,1,-0.6278609075803528,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.616828935872,1,-0.4831635449410449,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.788791028721,-1,-0.2372538490836923,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.697770308389,-1,-0.3598653014514634,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.672763609136,1,-0.3963612604663868,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.564745903107,-1,-0.5713793780082789,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.602695796922,1,-0.5063426922655887,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.524634171962,-1,-0.6450540745896168,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.657602810225,1,-0.4191541617927896,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.775863554691,1,-0.2537786058428664,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.671597175833,-1,-0.3980965589201122,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.476817063746,-1,-0.7406223758134883,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.540605014465,-1,-0.6150663694428906,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.520752063921,1,-0.6524812354864516,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.547601678058,1,-0.6022071211861251,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.645760070814,-1,-0.437327251597018,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.593831885274,1,-0.5211590211018562,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.571626530438,-1,-0.5592694196613396,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,incongruent,1,0.71079568719,1,-0.3413702502636613,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.525671653648,1,-0.6430784937670858,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,0.786844964082,1,-0.2397240460548738,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.57356986682,-1,-0.5558755245145917,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,congruent,1,0.765718019598,1,-0.2669412976438203,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
1966,incongruent,1,1.03854053145,-1,0.0378163924120972,-0.3655755664140904,0.1522902564713554,0,0,UIC,rMDD
1966,congruent,1,0.559829445467,-1,-0.5801231033073369,-0.5672163447322827,0.1178482211571794,0,0,UIC,rMDD
